total_mass_source chirp_mass_source mass_ratio chi_eff
2.7366 1.1903 0.9326 0.0037
2.7672 1.1935 1.2809 0.0067
2.7302 1.1879 0.9507 0.0062
2.7402 1.1889 1.1590 0.0001
2.7426 1.1925 0.9168 0.0098
2.7310 1.1879 1.0696 0.0052
2.7350 1.1877 1.1332 0.0070
2.7366 1.1908 0.9535 0.0062
2.7274 1.1871 1.0219 -0.0009
2.7302 1.1879 0.9502 -0.0029
2.7348 1.1892 1.0831 0.0049
2.7486 1.1884 0.8098 0.0142
2.7379 1.1898 1.1099 -0.0005
2.7319 1.1865 0.8856 0.0037
2.7406 1.1902 1.1298 0.0022
2.7428 1.1880 0.8344 0.0046
2.7265 1.1860 0.9365 0.0042
2.7389 1.1859 1.2074 -0.0004
2.7703 1.1916 1.3251 0.0094
2.7394 1.1873 1.1848 0.0061
2.7623 1.1853 0.7340 0.0110
2.7285 1.1875 1.0242 0.0005
2.7356 1.1902 1.0556 0.0015
2.7253 1.1857 1.0583 -0.0002
2.7303 1.1884 1.0040 0.0022
2.7335 1.1873 0.8882 0.0045
2.7226 1.1847 1.0491 0.0023
2.7329 1.1867 1.1340 0.0056
2.7551 1.1934 0.8356 0.0062
2.7414 1.1898 0.8705 -0.0012
2.7334 1.1854 1.1705 0.0006
2.7363 1.1872 0.8641 0.0085
2.7508 1.1878 1.2607 -0.0024
2.7571 1.1871 0.7632 0.0080
2.7242 1.1853 0.9490 0.0080
2.7281 1.1850 1.1250 0.0033
2.7315 1.1880 1.0767 0.0112
2.7406 1.1907 1.1170 0.0002
2.7366 1.1910 0.9701 0.0107
2.7320 1.1874 1.1066 0.0042
2.7405 1.1909 1.1116 0.0022
2.7369 1.1852 1.2033 0.0003
2.7285 1.1871 1.0544 0.0128
2.7487 1.1902 1.2048 0.0020
2.7368 1.1855 0.8350 0.0066
2.7517 1.1880 1.2635 0.0050
2.7339 1.1899 1.0258 -0.0017
2.7391 1.1881 0.8587 0.0103
2.7274 1.1872 0.9966 0.0130
2.7335 1.1891 1.0653 0.0080
2.7394 1.1897 0.8842 0.0109
2.7343 1.1868 1.1484 0.0012
2.7357 1.1906 1.0276 0.0031
2.7244 1.1855 0.9549 0.0010
2.7413 1.1871 0.8308 0.0065
2.7347 1.1858 0.8520 0.0059
2.7646 1.1890 1.3272 0.0047
2.7315 1.1863 1.1307 0.0072
2.7693 1.1891 1.3523 0.0136
2.7310 1.1887 0.9935 0.0018
2.7471 1.1918 1.1591 0.0002
2.7304 1.1873 1.0847 0.0040
2.7421 1.1919 0.9088 0.0019
2.7309 1.1859 1.1331 0.0028
2.7303 1.1884 0.9810 0.0017
2.7498 1.1901 0.8229 -0.0036
2.7249 1.1847 1.0917 0.0074
2.7411 1.1878 0.8405 0.0018
2.7337 1.1893 0.9439 0.0103
2.7395 1.1871 0.8409 -0.0004
2.7374 1.1863 0.8425 -0.0005
2.7461 1.1899 1.1900 0.0124
2.7293 1.1857 0.8917 0.0070
2.7375 1.1872 1.1693 0.0033
2.7300 1.1857 1.1297 0.0106
2.7343 1.1868 1.1474 0.0030
2.7432 1.1883 0.8354 0.0119
2.7558 1.1892 0.7867 0.0064
2.7372 1.1882 1.1447 0.0111
2.7245 1.1852 0.9364 -0.0020
2.7323 1.1890 1.0384 0.0029
2.7412 1.1921 0.9259 0.0009
2.7246 1.1859 0.9933 0.0047
2.7399 1.1892 0.8702 0.0026
2.7404 1.1900 0.8822 0.0054
2.7406 1.1920 0.9314 -0.0008
2.7374 1.1899 1.0993 0.0093
2.7382 1.1881 1.1570 0.0080
2.7315 1.1888 0.9679 -0.0020
2.7277 1.1865 1.0692 0.0105
2.7314 1.1887 0.9648 0.0042
2.7531 1.1864 0.7720 0.0171
2.7254 1.1862 1.0246 -0.0032
2.7730 1.1887 0.7259 0.0117
2.7342 1.1874 1.1322 0.0005
2.7302 1.1873 0.9256 0.0010
2.7536 1.1884 1.2696 0.0020
2.7343 1.1871 1.1412 0.0046
2.7384 1.1904 0.9111 0.0042
2.7316 1.1886 1.0455 0.0094
2.7333 1.1873 0.8886 0.0047
2.7238 1.1855 0.9726 0.0044
2.7292 1.1865 1.0943 0.0006
2.7281 1.1870 0.9510 0.0070
2.7292 1.1877 0.9622 0.0023
2.7400 1.1900 1.1304 0.0070
2.7401 1.1926 0.9799 0.0076
2.7489 1.1862 1.2715 0.0230
2.7360 1.1908 1.0288 0.0086
2.7514 1.1875 1.2696 0.0066
2.7358 1.1887 0.8969 -0.0041
2.7363 1.1855 0.8385 0.0031
2.7315 1.1869 0.8982 -0.0011
2.7374 1.1879 1.1527 0.0137
2.7361 1.1880 0.8792 0.0047
2.7886 1.1871 0.6795 0.0185
2.7374 1.1914 0.9776 0.0010
2.7363 1.1881 1.1376 0.0032
2.7283 1.1870 0.9455 -0.0046
2.7258 1.1864 1.0245 0.0071
2.7268 1.1854 0.9123 0.0066
2.7423 1.1908 1.1349 -0.0031
2.7350 1.1886 0.9038 -0.0003
2.7288 1.1876 0.9688 0.0002
2.7689 1.1863 0.7218 0.0084
2.7246 1.1859 0.9816 0.0055
2.7292 1.1866 1.0923 -0.0011
2.7296 1.1844 0.8653 -0.0053
2.7418 1.1914 0.8976 -0.0014
2.7239 1.1852 0.9497 0.0038
2.7436 1.1883 1.1988 -0.0017
2.7286 1.1877 0.9861 -0.0021
2.7315 1.1881 1.0708 0.0108
2.7265 1.1868 0.9909 0.0071
2.7273 1.1870 0.9794 -0.0095
2.7241 1.1852 1.0545 -0.0014
2.7318 1.1887 0.9552 -0.0002
2.7334 1.1858 1.1619 -0.0020
2.7546 1.1931 1.1991 0.0043
2.7255 1.1863 1.0196 0.0053
2.7348 1.1900 0.9542 0.0026
2.7374 1.1901 0.9145 0.0116
2.7317 1.1888 1.0367 0.0123
2.7283 1.1871 0.9526 0.0054
2.7371 1.1867 1.1763 0.0065
2.7359 1.1908 1.0002 -0.0003
2.7276 1.1869 1.0458 0.0026
2.7375 1.1913 0.9592 -0.0032
2.7339 1.1895 1.0563 0.0009
2.7286 1.1856 0.8976 0.0056
2.7304 1.1884 1.0236 -0.0087
2.7359 1.1909 0.9999 0.0025
2.7695 1.1896 0.7426 0.0166
2.7495 1.1857 1.2831 0.0183
2.7339 1.1899 0.9814 0.0032
2.7394 1.1923 0.9725 -0.0063
2.7443 1.1862 0.8053 0.0033
2.7294 1.1880 1.0238 -0.0041
2.7352 1.1905 0.9787 0.0114
2.7609 1.1918 0.7903 -0.0010
2.7280 1.1874 0.9962 -0.0055
2.7417 1.1920 1.0925 0.0039
2.7271 1.1870 1.0046 0.0017
2.7273 1.1866 1.0572 0.0126
2.7302 1.1862 1.1183 0.0065
2.7347 1.1897 1.0605 -0.0008
2.7442 1.1882 0.8289 0.0113
2.7432 1.1924 1.1020 -0.0005
2.7349 1.1886 0.9045 0.0057
2.7471 1.1884 1.2248 0.0086
2.7278 1.1867 0.9395 0.0016
2.7282 1.1873 0.9614 -0.0130
2.7295 1.1852 0.8804 0.0106
2.7342 1.1901 1.0169 0.0003
2.7527 1.1882 1.2660 0.0123
2.7296 1.1860 0.8957 -0.0015
2.7331 1.1896 1.0124 0.0043
2.7275 1.1864 0.9352 0.0050
2.7253 1.1863 1.0003 0.0018
2.7544 1.1883 0.7840 0.0011
2.7271 1.1870 1.0165 -0.0011
2.7284 1.1876 0.9996 0.0092
2.7337 1.1898 1.0299 0.0032
2.7450 1.1922 1.1296 0.0049
2.7670 1.1891 0.7466 0.0023
2.7259 1.1859 0.9417 0.0016
2.7284 1.1876 0.9851 0.0107
2.7386 1.1914 0.9430 0.0001
2.7380 1.1912 1.0594 -0.0070
2.7337 1.1859 0.8605 0.0081
2.7245 1.1852 1.0646 0.0097
2.7384 1.1919 0.9761 -0.0045
2.7244 1.1857 1.0347 0.0070
2.7272 1.1854 1.1012 0.0022
2.7349 1.1890 1.0933 0.0050
2.7388 1.1908 1.0886 0.0085
2.7362 1.1883 0.8846 0.0073
2.7458 1.1930 1.1173 -0.0054
2.7437 1.1892 0.8456 0.0041
2.7403 1.1895 1.1446 0.0083
2.7299 1.1869 1.0930 0.0029
2.7317 1.1855 0.8686 -0.0015
2.7433 1.1854 0.8012 0.0076
2.7334 1.1881 1.1039 0.0006
2.7337 1.1892 0.9395 0.0096
2.7260 1.1854 1.0845 -0.0011
2.7335 1.1891 1.0672 0.0063
2.7281 1.1871 0.9531 0.0022
2.7385 1.1920 0.9976 -0.0004
2.7351 1.1863 0.8572 0.0105
2.7453 1.1916 1.1479 0.0009
2.7243 1.1849 1.0740 0.0055
2.7326 1.1883 0.9240 -0.0012
2.7316 1.1887 0.9599 0.0039
2.7210 1.1841 0.9602 0.0138
2.7329 1.1872 0.8907 0.0008
2.7486 1.1898 1.2117 0.0031
2.7275 1.1859 1.0884 0.0121
2.7342 1.1892 1.0756 0.0006
2.7313 1.1889 0.9872 -0.0044
2.7478 1.1893 0.8238 0.0004
2.7416 1.1850 0.8057 0.0089
2.7477 1.1856 0.7856 0.0043
2.7326 1.1862 1.1433 -0.0009
2.7294 1.1864 0.9093 -0.0042
2.7277 1.1873 0.9892 -0.0038
2.7300 1.1882 0.9800 0.0086
2.7651 1.1865 0.7341 0.0217
2.7454 1.1864 1.2452 0.0039
2.7381 1.1908 1.0800 0.0002
2.7232 1.1853 0.9969 0.0078
2.7261 1.1864 1.0328 0.0012
2.7379 1.1917 1.0093 0.0015
2.7317 1.1849 0.8583 0.0026
2.7417 1.1929 1.0539 0.0017
2.7407 1.1865 0.8265 0.0041
2.7301 1.1867 1.0997 0.0063
2.7427 1.1865 1.2248 0.0084
2.7419 1.1899 1.1524 0.0098
2.7246 1.1858 0.9682 0.0053
2.7359 1.1880 1.1339 0.0106
2.7450 1.1895 0.8421 0.0105
2.7283 1.1871 1.0536 0.0118
2.7408 1.1854 0.8140 0.0070
2.7264 1.1852 1.0962 0.0090
2.7319 1.1875 0.9079 0.0086
2.7344 1.1895 1.0662 0.0049
2.7378 1.1901 0.9096 0.0016
2.7328 1.1868 1.1327 -0.0010
2.7371 1.1855 1.1990 0.0154
2.7376 1.1906 1.0767 0.0006
2.7278 1.1873 1.0003 0.0117
2.7388 1.1865 1.1950 0.0018
2.7465 1.1912 1.1677 0.0015
2.7269 1.1870 0.9986 0.0065
2.7506 1.1900 1.2236 0.0016
2.7585 1.1890 0.7738 0.0021
2.7324 1.1862 0.8754 -0.0017
2.7394 1.1902 1.1167 0.0084
2.7336 1.1870 0.8817 -0.0038
2.7453 1.1869 1.2360 0.0110
2.7320 1.1892 0.9908 0.0111
2.7449 1.1894 1.1892 0.0135
2.7440 1.1891 1.1882 0.0004
2.7225 1.1846 1.0528 0.0016
2.7429 1.1852 1.2475 0.0118
2.7296 1.1867 1.0926 0.0005
2.7236 1.1853 1.0378 -0.0022
2.7258 1.1862 0.9649 -0.0002
2.7363 1.1890 1.1136 0.0020
2.7369 1.1902 1.0830 0.0035
2.7416 1.1901 0.8739 0.0041
2.7359 1.1855 0.8401 0.0006
2.7278 1.1865 1.0741 0.0046
2.7558 1.1932 1.2059 0.0061
2.7466 1.1867 1.2492 0.0136
2.7578 1.1902 1.2706 -0.0003
2.7410 1.1891 1.1603 0.0032
2.7377 1.1911 1.0581 0.0002
2.7723 1.1889 1.3712 0.0096
2.7329 1.1893 1.0388 0.0093
2.7493 1.1866 0.7883 -0.0022
2.7380 1.1889 0.8803 -0.0003
2.7292 1.1863 0.9064 0.0012
2.7318 1.1889 1.0353 0.0006
2.7264 1.1866 1.0248 -0.0002
2.7350 1.1902 0.9625 0.0066
2.7295 1.1880 1.0225 0.0004
2.7338 1.1892 0.9382 0.0085
2.7354 1.1904 0.9610 -0.0005
2.7255 1.1848 0.9105 0.0080
2.7396 1.1889 1.1509 0.0096
2.7632 1.1875 1.3398 0.0149
2.7233 1.1852 1.0259 0.0032
2.7249 1.1854 0.9379 0.0006
2.7290 1.1877 0.9691 -0.0027
2.7299 1.1882 0.9814 0.0100
2.7304 1.1875 0.9293 -0.0013
2.7228 1.1852 1.0047 0.0135
2.7381 1.1904 1.0926 0.0001
2.7699 1.1877 1.3734 0.0105
2.7321 1.1872 0.8990 0.0039
2.7262 1.1860 1.0595 0.0008
2.7367 1.1910 1.0331 0.0003
2.7284 1.1870 1.0575 0.0018
2.7793 1.1904 1.3885 0.0110
2.7343 1.1888 1.0906 0.0021
2.7312 1.1888 0.9811 -0.0001
2.7358 1.1891 0.9071 0.0013
2.7336 1.1894 0.9479 0.0047
2.7279 1.1851 1.1193 0.0123
2.7531 1.1881 1.2701 0.0129
2.7424 1.1873 1.2087 0.0004
2.7567 1.1892 1.2782 0.0011
2.7367 1.1912 0.9899 0.0059
2.7256 1.1864 1.0100 0.0050
2.7442 1.1883 1.2044 0.0025
2.7401 1.1922 1.0538 -0.0055
2.7501 1.1886 0.8050 0.0115
2.7353 1.1901 0.9468 0.0001
2.7663 1.1897 1.3278 0.0022
2.7326 1.1883 1.0823 0.0017
2.7500 1.1865 1.2746 0.0114
2.7290 1.1865 1.0924 0.0007
2.7279 1.1874 0.9865 0.0004
2.7335 1.1889 0.9327 -0.0023
2.7400 1.1924 0.9616 0.0021
2.7366 1.1873 1.1593 0.0027
2.7404 1.1879 0.8473 0.0075
2.7410 1.1882 0.8473 0.0075
2.7482 1.1897 0.8255 0.0076
2.7681 1.1911 0.7573 0.0058
2.7274 1.1862 1.0769 0.0007
2.7320 1.1879 1.0875 0.0114
2.7309 1.1857 1.1383 0.0051
2.7425 1.1905 1.1438 0.0087
2.7320 1.1852 1.1621 -0.0007
2.7431 1.1867 1.2250 0.0055
2.7321 1.1887 1.0579 0.0076
2.7252 1.1862 0.9850 0.0085
2.7287 1.1872 0.9455 0.0023
2.7322 1.1892 0.9776 0.0005
2.7243 1.1852 0.9435 0.0009
2.7358 1.1903 0.9497 0.0022
2.7471 1.1891 1.2122 0.0058
2.7344 1.1898 0.9512 0.0046
2.7539 1.1860 0.7656 0.0126
2.7465 1.1873 1.2387 -0.0019
2.7453 1.1868 1.2387 -0.0019
2.7414 1.1931 0.9746 -0.0006
2.7299 1.1865 0.9036 0.0014
2.7285 1.1876 1.0193 0.0023
2.7232 1.1853 1.0232 0.0004
2.7298 1.1878 0.9543 -0.0028
2.7325 1.1873 1.1148 0.0091
2.7305 1.1874 1.0826 0.0083
2.7438 1.1851 0.7965 0.0170
2.7623 1.1900 0.7691 0.0036
2.7272 1.1848 1.1217 -0.0004
2.7245 1.1856 1.0422 0.0071
2.7353 1.1902 1.0478 -0.0005
2.7356 1.1899 0.9336 -0.0065
2.7369 1.1858 1.1925 0.0092
2.7358 1.1853 1.1925 0.0092
2.7418 1.1927 1.0658 -0.0034
2.7257 1.1863 1.0297 0.0019
2.7393 1.1885 1.1585 0.0075
2.7417 1.1867 0.8235 0.0105
2.7299 1.1882 0.9829 0.0028
2.7236 1.1854 1.0255 0.0133
2.7316 1.1882 0.9366 0.0112
2.7294 1.1865 1.0965 0.0089
2.7300 1.1866 1.1047 0.0035
2.7219 1.1848 1.0013 0.0090
2.7337 1.1873 0.8867 -0.0016
2.7336 1.1899 0.9968 0.0060
2.7394 1.1913 1.0794 -0.0056
2.7395 1.1914 1.0794 -0.0056
2.7254 1.1863 0.9900 -0.0018
2.7366 1.1882 0.8776 -0.0019
2.7573 1.1886 1.2899 0.0197
2.7437 1.1883 1.2013 0.0016
2.7382 1.1871 1.1785 -0.0026
2.7502 1.1909 1.2049 0.0047
2.7306 1.1884 1.0320 -0.0045
2.7699 1.1892 1.3543 0.0110
2.7341 1.1896 1.0557 0.0036
2.7305 1.1869 1.1016 0.0119
2.7389 1.1878 1.1699 0.0025
2.7380 1.1874 1.1699 0.0025
2.7365 1.1897 1.0938 -0.0038
2.7500 1.1914 1.1930 0.0038
2.7369 1.1876 1.1549 0.0012
2.7424 1.1874 1.2074 0.0041
2.7401 1.1924 1.0406 0.0037
2.7452 1.1894 1.1924 -0.0019
2.7376 1.1869 0.8503 0.0153
2.7371 1.1906 1.0692 -0.0064
2.7394 1.1917 0.9399 -0.0008
2.7369 1.1872 0.8595 -0.0023
2.7374 1.1874 0.8595 -0.0023
2.7344 1.1900 0.9619 -0.0007
2.7408 1.1896 1.1469 -0.0022
2.7304 1.1856 1.1361 0.0052
2.7306 1.1884 1.0307 0.0069
2.7381 1.1900 0.9037 -0.0006
2.7246 1.1856 1.0464 0.0039
2.7386 1.1918 1.0343 -0.0038
2.7331 1.1890 1.0598 0.0087
2.7344 1.1873 0.8797 0.0004
2.7328 1.1866 0.8797 0.0004
2.7285 1.1853 1.1225 -0.0015
2.7422 1.1929 0.9364 -0.0011
2.7355 1.1906 1.0232 -0.0091
2.7238 1.1850 1.0597 0.0028
2.7497 1.1898 0.8199 -0.0020
2.7386 1.1901 0.9006 0.0017
2.7663 1.1885 0.7443 0.0111
2.7315 1.1881 0.9309 0.0000
2.7230 1.1851 0.9722 -0.0023
2.7236 1.1854 0.9722 -0.0023
2.7233 1.1854 1.0011 0.0088
2.7462 1.1908 0.8530 -0.0010
2.7604 1.1894 1.2971 0.0075
2.7349 1.1885 1.1096 0.0060
2.7278 1.1872 0.9726 0.0034
2.7830 1.1873 1.4435 0.0209
2.7265 1.1858 0.9277 0.0122
2.7360 1.1908 0.9750 -0.0087
2.7358 1.1907 0.9750 -0.0087
2.7366 1.1885 1.1309 0.0039
2.7628 1.1878 1.3335 0.0163
2.7414 1.1931 1.0333 0.0102
2.7292 1.1873 0.9406 -0.0003
2.7354 1.1894 1.0886 0.0118
2.7407 1.1893 1.1527 0.0049
2.7483 1.1898 1.2094 0.0099
2.7336 1.1863 1.1532 0.0087
2.7347 1.1867 1.1532 0.0087
2.7383 1.1872 1.1755 0.0027
2.7366 1.1863 1.1793 -0.0043
2.7409 1.1870 0.8314 0.0153
2.7372 1.1914 1.0071 -0.0001
2.7307 1.1878 0.9341 -0.0003
2.7403 1.1854 1.2266 0.0053
2.7462 1.1880 1.2247 0.0081
2.7439 1.1870 1.2247 0.0081
2.7249 1.1847 1.0941 0.0018
2.7316 1.1886 1.0504 -0.0092
2.7426 1.1920 1.1048 -0.0007
2.7226 1.1842 0.9341 0.0060
2.7520 1.1926 1.1874 0.0093
2.7279 1.1853 1.1155 -0.0037
2.7361 1.1890 1.1114 0.0111
2.7355 1.1887 1.1114 0.0111
2.7351 1.1854 1.1860 0.0076
2.7470 1.1918 1.1597 0.0057
2.7358 1.1900 0.9320 -0.0030
2.7320 1.1881 0.9267 0.0007
2.7349 1.1904 1.0119 -0.0026
2.7452 1.1899 0.8459 0.0023
2.7533 1.1888 1.2612 -0.0001
2.7544 1.1893 1.2612 -0.0001
2.7538 1.1909 1.2308 0.0080
2.7317 1.1889 0.9775 -0.0009
2.7348 1.1879 1.1266 0.0089
2.7331 1.1878 0.9037 0.0060
2.7281 1.1874 1.0180 -0.0015
2.7266 1.1859 1.0733 0.0019
2.7502 1.1856 1.2887 0.0040
2.7484 1.1849 1.2887 0.0040
2.7437 1.1903 0.8607 0.0024
2.7256 1.1860 0.9543 0.0068
2.7588 1.1875 1.3136 0.0104
2.7257 1.1864 0.9965 -0.0036
2.7261 1.1863 0.9598 -0.0021
2.7466 1.1938 1.1019 -0.0055
2.7464 1.1938 1.1019 -0.0055
2.7274 1.1866 1.0589 -0.0009
2.7443 1.1885 1.2014 0.0035
2.7398 1.1894 1.1420 0.0016
2.7365 1.1873 0.8634 0.0114
2.7349 1.1866 1.1589 0.0043
2.7473 1.1875 1.2402 0.0133
2.7458 1.1869 1.2402 0.0133
2.7304 1.1885 0.9937 0.0008
2.7263 1.1861 0.9466 0.0040
2.7252 1.1860 1.0374 0.0005
2.7466 1.1930 1.1264 -0.0019
2.7269 1.1867 0.9602 0.0044
2.7276 1.1870 0.9602 0.0044
2.7279 1.1866 0.9344 0.0045
2.7324 1.1881 1.0867 0.0102
2.7280 1.1874 0.9922 0.0066
2.7326 1.1892 1.0374 0.0108
2.7427 1.1918 1.1126 -0.0055
2.7361 1.1890 1.1111 0.0110
2.7350 1.1885 1.1111 0.0110
2.7423 1.1856 1.2364 0.0080
2.7391 1.1909 1.0897 0.0053
2.7394 1.1888 0.8671 0.0123
2.7387 1.1863 1.1968 0.0105
2.7419 1.1890 1.1720 -0.0003
2.7313 1.1889 1.0103 0.0034
2.7328 1.1895 1.0103 0.0034
2.7349 1.1889 1.0973 -0.0061
2.7341 1.1885 0.9087 0.0077
2.7359 1.1871 1.1566 -0.0019
2.7458 1.1873 0.8108 0.0102
2.7379 1.1916 0.9707 0.0028
2.7371 1.1912 0.9707 0.0028
2.7253 1.1859 0.9528 0.0050
2.7305 1.1869 0.9108 0.0018
2.7554 1.1874 1.2948 0.0261
2.7409 1.1927 0.9591 0.0042
2.7356 1.1898 0.9285 0.0012
2.7363 1.1901 0.9285 0.0012
2.7337 1.1871 0.8823 0.0016
2.7302 1.1866 0.9044 0.0019
2.7353 1.1854 0.8425 0.0081
2.7282 1.1860 1.0963 0.0010
2.7448 1.1882 0.8264 0.0003
2.7448 1.1861 1.2455 0.0043
2.7440 1.1858 1.2455 0.0043
2.7253 1.1858 0.9486 0.0037
2.7303 1.1871 0.9178 0.0058
2.7267 1.1860 0.9320 0.0095
2.7349 1.1896 1.0681 0.0013
2.7319 1.1886 1.0590 0.0010
2.7318 1.1885 1.0590 0.0010
2.7307 1.1875 0.9239 0.0116
2.7305 1.1878 0.9392 0.0054
2.7316 1.1874 0.9096 0.0103
2.7361 1.1896 1.0908 -0.0009
2.7573 1.1873 1.3090 0.0065
2.7559 1.1866 1.3090 0.0065
2.7534 1.1907 1.2324 0.0134
2.7302 1.1852 1.1421 -0.0006
2.7380 1.1914 1.0447 -0.0041
2.7320 1.1889 1.0411 -0.0019
2.7476 1.1857 0.7870 0.0094
2.7483 1.1861 0.7870 0.0094
2.7332 1.1895 1.0315 0.0014
2.7361 1.1861 0.8482 0.0033
2.7520 1.1900 0.8107 0.0018
2.7769 1.1912 1.3675 0.0175
2.7219 1.1848 0.9999 0.0043
2.7225 1.1850 0.9999 0.0043
2.7356 1.1906 1.0299 -0.0022
2.7372 1.1879 1.1525 -0.0031
2.7229 1.1846 1.0618 -0.0004
2.7358 1.1889 1.1109 0.0128
2.7403 1.1894 0.8708 0.0002
2.7400 1.1892 0.8708 0.0002
2.7240 1.1851 0.9426 0.0078
2.7571 1.1900 1.2687 0.0055
2.7427 1.1906 1.1449 0.0001
2.7616 1.1902 1.2930 0.0028
2.7244 1.1859 0.9942 0.0080
2.7243 1.1858 0.9942 0.0080
2.7265 1.1857 1.0789 -0.0009
2.7380 1.1911 1.0647 -0.0006
2.7271 1.1863 0.9367 0.0011
2.7320 1.1853 0.8638 0.0038
2.7329 1.1857 0.8638 0.0038
2.7319 1.1862 0.8799 0.0061
2.7287 1.1877 0.9808 0.0029
2.7238 1.1856 1.0102 0.0017
2.7483 1.1853 1.2816 -0.0007
2.7571 1.1877 0.7685 0.0070
2.7560 1.1872 0.7685 0.0070
2.7674 1.1889 1.3443 0.0222
2.7536 1.1879 1.2777 0.0006
2.7255 1.1860 0.9530 0.0102
2.7293 1.1870 1.0792 -0.0003
2.7301 1.1873 1.0792 -0.0003
2.7308 1.1868 1.1066 -0.0014
2.7405 1.1902 1.1312 -0.0000
2.7426 1.1895 0.8561 0.0046
2.7282 1.1859 0.9084 0.0072
2.7362 1.1907 1.0436 0.0037
2.7358 1.1905 1.0436 0.0037
2.7490 1.1860 1.2748 0.0053
2.7430 1.1922 1.1044 0.0012
2.7461 1.1864 0.7997 0.0115
2.7285 1.1876 0.9922 0.0065
2.7288 1.1878 0.9922 0.0065
2.7288 1.1869 1.0737 0.0012
2.7339 1.1891 1.0754 0.0007
2.7270 1.1862 1.0710 0.0018
2.7417 1.1870 0.8277 0.0044
2.7395 1.1860 0.8277 0.0044
2.7580 1.1893 1.2846 0.0208
2.7274 1.1860 1.0843 0.0028
2.7350 1.1902 0.9611 0.0022
2.7545 1.1871 1.2949 0.0175
2.7288 1.1878 1.0089 -0.0070
2.7283 1.1876 1.0089 -0.0070
2.7276 1.1855 0.9043 0.0002
2.7386 1.1861 1.2004 0.0064
2.7310 1.1886 0.9728 0.0022
2.7686 1.1879 1.3634 0.0109
2.7690 1.1881 1.3634 0.0109
2.7346 1.1879 0.8899 0.0136
2.7413 1.1915 0.9075 0.0005
2.7615 1.1864 0.7440 0.0250
2.7334 1.1897 0.9807 -0.0011
2.7341 1.1900 0.9807 -0.0011
2.7290 1.1878 1.0212 0.0014
2.7291 1.1875 1.0492 -0.0060
2.7352 1.1879 0.8840 0.0050
2.7284 1.1876 0.9861 0.0065
2.7285 1.1876 0.9861 0.0065
2.7225 1.1850 0.9883 0.0058
2.7480 1.1866 1.2611 0.0070
2.7626 1.1859 1.3567 0.0099
2.7264 1.1867 1.0045 -0.0101
2.7266 1.1868 1.0045 -0.0101
2.7270 1.1863 1.0622 0.0011
2.7348 1.1862 1.1653 0.0017
2.7350 1.1872 1.1460 -0.0040
2.7269 1.1859 1.0795 -0.0017
2.7275 1.1862 1.0795 -0.0017
2.7424 1.1930 1.0660 0.0001
2.7395 1.1877 1.1778 -0.0007
2.7307 1.1883 0.9615 0.0098
2.7459 1.1901 0.8440 0.0036
2.7452 1.1898 0.8440 0.0036
2.7292 1.1871 0.9341 0.0029
2.7310 1.1886 0.9710 0.0066
2.7348 1.1876 1.1339 0.0104
2.7354 1.1878 1.1339 0.0104
2.7317 1.1850 0.8607 0.0109
2.7271 1.1862 1.0706 -0.0017
2.7302 1.1870 0.9143 -0.0034
2.7378 1.1896 0.8985 0.0005
2.7387 1.1900 0.8985 0.0005
2.7725 1.1859 1.4084 0.0179
2.7291 1.1874 0.9483 0.0052
2.7470 1.1908 0.8473 -0.0016
2.7406 1.1914 1.0953 -0.0055
2.7404 1.1914 1.0953 -0.0055
2.7285 1.1864 1.0879 -0.0005
2.7286 1.1870 0.9405 0.0020
2.7452 1.1854 0.7941 0.0146
2.7460 1.1858 0.7941 0.0146
2.7280 1.1874 1.0138 -0.0015
2.7433 1.1853 1.2485 0.0108
2.7432 1.1884 1.1945 0.0008
2.7339 1.1861 1.1586 -0.0022
2.7339 1.1862 1.1586 -0.0022
2.7317 1.1882 0.9344 0.0028
2.7536 1.1910 1.2282 0.0054
2.7336 1.1886 1.0902 0.0086
2.7311 1.1881 0.9405 -0.0089
2.7317 1.1884 0.9405 -0.0089
2.7273 1.1864 1.0643 0.0049
2.7419 1.1910 0.8877 -0.0028
2.7342 1.1900 0.9753 -0.0016
2.7331 1.1895 0.9753 -0.0016
2.7650 1.1901 0.7604 0.0054
2.7334 1.1864 0.8716 -0.0021
2.7336 1.1898 0.9833 0.0050
2.7221 1.1845 0.9537 0.0026
2.7237 1.1852 0.9537 0.0026
2.7321 1.1889 1.0419 0.0028
2.7689 1.1907 1.3301 0.0058
2.7594 1.1870 1.3245 0.0041
2.7587 1.1867 1.3245 0.0041
2.7247 1.1856 1.0476 0.0080
2.7257 1.1851 1.0916 0.0036
2.7301 1.1882 1.0228 0.0102
2.7256 1.1861 1.0386 0.0064
2.7255 1.1861 1.0386 0.0064
2.7330 1.1892 0.9556 -0.0020
2.7393 1.1889 1.1502 0.0147
2.7667 1.1926 1.2914 0.0055
2.7364 1.1883 0.8821 0.0066
2.7356 1.1879 0.8821 0.0066
2.7492 1.1926 1.1637 0.0013
2.7280 1.1871 0.9580 0.0082
2.7328 1.1892 1.0417 0.0005
2.7324 1.1890 1.0417 0.0005
2.7408 1.1884 1.1744 -0.0042
2.7470 1.1848 1.2801 0.0013
2.7238 1.1856 0.9855 -0.0021
2.7236 1.1855 0.9855 -0.0021
2.7726 1.1893 1.3668 0.0073
2.7252 1.1853 1.0765 0.0021
2.7300 1.1852 0.8768 -0.0026
