total_mass_source chirp_mass_source mass_ratio chi_eff
3.2867 1.4299 0.9439 0.0029
3.3264 1.4337 0.7737 0.0218
3.3411 1.4268 0.6994 0.0263
3.3289 1.4489 0.9799 0.0064
3.2652 1.4182 0.8862 0.0001
3.3336 1.4473 0.8771 0.0119
3.3836 1.4410 0.6820 0.0346
3.3059 1.4377 0.9265 -0.0080
3.2382 1.4092 0.9651 0.0145
3.2873 1.4304 0.9538 0.0082
3.3530 1.4526 0.8379 0.0205
3.3039 1.4235 0.7701 0.0232
3.3201 1.4450 0.9726 0.0177
3.2753 1.4241 0.9190 -0.0018
3.3445 1.4539 0.9109 0.0133
3.2940 1.4292 0.8632 0.0135
3.2987 1.4312 0.8628 0.0150
3.3798 1.4448 0.7064 0.0100
3.3556 1.4513 0.8128 0.0141
3.3446 1.4554 0.9586 0.0169
3.2765 1.4253 0.9380 0.0057
3.3274 1.4433 0.8593 0.0049
3.2998 1.4300 0.8421 0.0013
3.2723 1.4217 0.8950 0.0201
3.2552 1.4139 0.8876 0.0035
3.3212 1.4416 0.8726 0.0053
3.3453 1.4539 0.9027 0.0147
3.3101 1.4402 0.9470 0.0075
3.2936 1.4314 0.9023 0.0031
3.3323 1.4496 0.9410 0.0125
3.2859 1.4289 0.9233 -0.0003
3.3008 1.4367 0.9811 0.0115
3.3434 1.4546 0.9457 0.0108
3.2903 1.4316 0.9502 0.0026
3.2445 1.4102 0.9057 0.0160
3.3178 1.4432 0.9351 0.0056
3.2803 1.4277 0.9790 0.0017
3.2898 1.4314 0.9515 0.0110
3.2856 1.4296 0.9503 0.0210
3.3599 1.4497 0.7846 0.0127
3.2607 1.4183 0.9328 0.0087
3.3074 1.4396 0.9952 -0.0030
3.2840 1.4289 0.9514 0.0279
3.3244 1.4464 0.9482 0.0042
3.2534 1.4158 0.9598 0.0212
3.3027 1.4348 0.8922 -0.0044
3.3461 1.4396 0.7563 0.0213
3.2675 1.4192 0.8865 0.0200
3.4007 1.4758 0.8685 0.0065
3.3146 1.4394 0.8822 0.0007
3.2867 1.4287 0.9101 0.0086
3.3027 1.4292 0.8208 -0.0056
3.3261 1.4437 0.8715 0.0248
3.3114 1.4315 0.8068 0.0175
3.2589 1.4185 0.9995 0.0062
3.3344 1.4327 0.7452 0.0351
3.2910 1.4280 0.8653 0.0085
3.2797 1.4276 0.9978 0.0065
3.3207 1.4440 0.9220 0.0195
3.3134 1.4406 0.9176 0.0065
3.3420 1.4542 0.9517 0.0087
3.3106 1.4409 0.9797 0.0185
3.3351 1.4516 0.9868 0.0172
3.3015 1.4370 0.9774 0.0095
3.2797 1.4276 0.9976 0.0054
3.2790 1.4146 0.7833 0.0141
3.3304 1.4399 0.8089 0.0047
3.3553 1.4563 0.8713 0.0142
3.3445 1.4517 0.8714 0.0070
3.3385 1.4429 0.8042 0.0103
3.3588 1.4620 0.9974 -0.0022
3.3225 1.4205 0.7070 0.0194
3.3000 1.4356 0.9414 0.0029
3.2827 1.4227 0.8440 0.0071
3.2892 1.4282 0.8797 0.0142
3.3417 1.4436 0.7985 0.0256
3.2607 1.4163 0.8874 0.0052
3.2714 1.4239 0.9793 0.0081
3.2948 1.4335 0.9468 0.0094
3.2919 1.4220 0.7980 0.0241
3.2561 1.4172 0.9766 -0.0002
3.2868 1.4269 0.8751 0.0182
3.3347 1.4386 0.7832 0.0228
3.3301 1.4261 0.7187 0.0063
3.2880 1.4127 0.7445 0.0211
3.2994 1.4351 0.9336 0.0103
3.2749 1.4251 0.9559 0.0146
3.3289 1.4418 0.8341 0.0070
3.3039 1.4365 0.9166 0.0186
3.2818 1.4285 0.9918 0.0244
3.3915 1.4556 0.7359 0.0179
3.3061 1.4288 0.8039 0.0225
3.3673 1.4503 0.7664 0.0148
3.2673 1.4192 0.8887 0.0134
3.2937 1.4327 0.9357 0.0109
3.3156 1.4405 0.8942 -0.0075
3.2358 1.4065 0.9075 0.0143
3.2954 1.4284 0.8454 0.0064
3.3726 1.4591 0.8173 0.0174
3.3411 1.4449 0.8120 0.0016
3.2695 1.4231 0.9940 0.0057
3.3315 1.4452 0.8604 0.0085
3.3172 1.4420 0.9104 0.0097
3.2746 1.4253 0.9913 0.0178
3.3639 1.4513 0.7839 0.0162
3.3753 1.4634 0.8499 0.0189
3.3338 1.4506 0.9523 0.0091
3.3001 1.4316 0.8599 -0.0047
3.3207 1.4419 0.8809 0.0094
3.3064 1.4283 0.7979 0.0161
3.3139 1.4306 0.7906 0.0163
3.3042 1.4342 0.8718 0.0147
3.2610 1.4194 0.9829 0.0138
3.3036 1.4363 0.9148 0.0180
3.3477 1.4479 0.8133 0.0102
3.3798 1.4563 0.7708 0.0075
3.3267 1.4358 0.7882 0.0163
3.3229 1.4450 0.9245 0.0120
3.2748 1.4254 0.9812 0.0012
3.3431 1.4183 0.6604 0.0275
3.3048 1.4382 0.9647 0.0056
3.3377 1.4398 0.7823 0.0260
3.2971 1.4351 0.9955 0.0197
3.3072 1.4370 0.8975 0.0134
3.2719 1.4186 0.8501 0.0135
3.2833 1.4253 0.8756 0.0156
3.3419 1.4532 0.9228 0.0027
3.3036 1.4362 0.9125 0.0014
3.3215 1.4457 0.9786 0.0055
3.2925 1.4329 0.9664 0.0233
3.3053 1.4320 0.8384 0.0052
3.3473 1.4533 0.8777 0.0076
3.3330 1.4476 0.8866 0.0045
3.2366 1.4070 0.9105 0.0127
3.3045 1.4368 0.9193 0.0161
3.3724 1.4584 0.8114 0.0149
3.3024 1.4370 0.9552 -0.0026
3.3265 1.4475 0.9553 0.0014
3.2927 1.4290 0.8685 0.0068
3.3226 1.4461 0.9782 0.0250
3.2928 1.4330 0.9651 0.0116
3.2996 1.4360 0.9671 0.0063
3.2590 1.4183 0.9690 0.0127
3.3229 1.4422 0.8710 0.0091
3.2587 1.4075 0.7963 0.0258
3.3154 1.4420 0.9303 -0.0021
3.3255 1.4475 0.9861 0.0059
3.3137 1.4422 0.9712 0.0114
3.3428 1.4550 0.9927 0.0068
3.3204 1.4450 0.9644 0.0234
3.3120 1.4391 0.8965 0.0052
3.3264 1.4461 0.9126 0.0193
3.3775 1.4645 0.8523 0.0058
3.2929 1.4332 0.9766 0.0060
3.2899 1.4316 0.9567 0.0184
3.2734 1.4246 0.9701 0.0165
3.2772 1.4206 0.8465 0.0349
3.3569 1.4380 0.7207 0.0234
3.2848 1.4298 0.9957 0.0025
3.3083 1.4398 0.9677 0.0004
3.3496 1.4524 0.8522 0.0118
3.3309 1.4419 0.8257 0.0076
3.2867 1.4230 0.8283 0.0133
3.2790 1.4273 0.9915 0.0047
3.2674 1.4174 0.8602 0.0365
3.3413 1.4470 0.8314 0.0062
3.2859 1.4303 0.9946 0.0152
3.2893 1.4312 0.9517 0.0161
3.3490 1.4507 0.8357 0.0166
3.2572 1.4176 0.9754 0.0108
3.3212 1.4399 0.8497 0.0135
3.3177 1.4441 0.9944 0.0265
3.3093 1.4402 0.9649 0.0141
3.3264 1.4479 0.9895 0.0117
3.3146 1.4348 0.8248 0.0218
3.2974 1.4347 0.9505 0.0098
3.2453 1.4122 0.9578 0.0032
3.2857 1.4296 0.9516 0.0087
3.3006 1.4354 0.9252 0.0063
3.2628 1.4199 0.9601 -0.0063
3.3040 1.4369 0.9267 0.0158
3.3305 1.4471 0.8977 0.0193
3.2827 1.4277 0.9281 -0.0056
3.3313 1.4489 0.9307 0.0137
3.3076 1.4383 0.9226 0.0117
3.4211 1.4587 0.6893 0.0322
3.2903 1.4307 0.9201 0.0206
3.2696 1.4231 0.9844 0.0054
3.3024 1.4365 0.9367 0.0139
3.3444 1.4480 0.8276 0.0097
3.2726 1.4218 0.8934 0.0191
3.3526 1.4586 0.9431 0.0169
3.4162 1.4662 0.7356 0.0307
3.3558 1.4591 0.9197 0.0233
3.3540 1.4457 0.7740 0.0031
3.2704 1.4235 0.9910 0.0173
3.2921 1.4304 0.8957 0.0075
3.2580 1.4180 0.9761 0.0172
3.2970 1.4240 0.7960 0.0308
3.3505 1.4547 0.8777 0.0193
3.2794 1.4222 0.8553 0.0084
3.3524 1.4482 0.7988 0.0179
3.2789 1.4222 0.8574 0.0080
3.2576 1.4173 0.9477 0.0167
3.3235 1.4456 0.9344 0.0152
3.2644 1.4197 0.9275 0.0134
3.2775 1.4199 0.8377 0.0179
3.2754 1.4249 0.9390 0.0144
3.3395 1.4534 0.9699 -0.0065
3.2845 1.4291 0.9492 0.0109
3.3561 1.4605 0.9644 0.0055
3.2528 1.4104 0.8524 0.0128
3.2960 1.4341 0.9499 0.0344
3.3215 1.4433 0.8979 -0.0003
3.3150 1.4343 0.8183 0.0134
3.3615 1.4536 0.8112 0.0213
3.3572 1.4487 0.7859 0.0278
3.3481 1.4573 0.9900 0.0020
3.2926 1.4321 0.9313 0.0146
3.3677 1.4597 0.8458 0.0060
3.3316 1.4417 0.8202 0.0072
3.3134 1.4407 0.9204 0.0240
3.2522 1.4156 0.9938 0.0034
3.3165 1.4401 0.8810 0.0121
3.3121 1.4412 0.9553 0.0069
3.3159 1.4318 0.7937 0.0148
3.3647 1.4546 0.8075 0.0029
3.3499 1.4579 0.9732 0.0183
3.3609 1.4458 0.7556 0.0168
3.2441 1.4059 0.8426 0.0012
3.3012 1.4364 0.9498 0.0020
3.3610 1.4555 0.8317 0.0120
3.3149 1.4300 0.7829 0.0244
3.3549 1.4500 0.8044 0.0101
3.3057 1.4387 0.9716 0.0031
3.3143 1.4390 0.8780 0.0184
3.3172 1.4378 0.8459 0.0087
3.2786 1.4271 0.9903 0.0071
3.3334 1.4397 0.7960 0.0115
3.3443 1.4482 0.8308 0.0230
3.2980 1.4309 0.8634 0.0188
3.2862 1.4220 0.8201 0.0105
3.2913 1.4293 0.8832 0.0230
3.3516 1.4579 0.9365 0.0051
3.3338 1.4355 0.7641 0.0098
3.2770 1.4233 0.8872 0.0216
3.3383 1.4528 0.9691 0.0115
3.3294 1.4487 0.9549 0.0086
3.3379 1.4524 0.9532 0.0110
3.3445 1.4535 0.9024 0.0079
3.3454 1.4562 0.9943 0.0033
3.3167 1.4437 0.9992 0.0046
3.2701 1.4232 0.9724 0.0147
3.2845 1.4297 0.9926 0.0203
3.2788 1.4272 0.9994 0.0342
3.2949 1.4342 0.9938 -0.0073
3.2663 1.4215 0.9640 -0.0014
3.2588 1.4184 0.9827 -0.0002
3.3264 1.4430 0.8602 -0.0007
3.3634 1.4527 0.7965 0.0222
3.3315 1.4487 0.9234 -0.0023
3.2594 1.4157 0.8871 0.0040
3.3268 1.4476 0.9571 0.0098
3.3020 1.4358 0.9193 0.0118
3.3459 1.4506 0.8491 0.0311
3.3417 1.4545 0.9811 0.0180
3.2826 1.4278 0.9313 0.0013
3.3244 1.4336 0.7792 0.0077
3.3350 1.4406 0.7974 0.0013
3.2874 1.4306 0.9631 0.0017
3.3180 1.4350 0.8133 0.0057
3.3648 1.4522 0.7877 0.0197
3.3221 1.4254 0.7336 0.0213
3.3056 1.4371 0.9133 0.0078
3.2518 1.4131 0.9006 0.0056
3.3457 1.4555 0.9401 0.0092
3.3880 1.4463 0.6968 0.0333
3.2980 1.4271 0.8203 0.0144
3.2663 1.4174 0.8667 0.0158
3.3355 1.4317 0.7364 0.0125
3.3058 1.4374 0.9191 0.0029
3.3168 1.4434 0.9621 0.0051
3.2983 1.4281 0.8292 0.0047
3.3314 1.4501 0.9867 0.0303
3.3125 1.4403 0.9195 0.0071
3.2777 1.4266 0.9831 0.0065
3.2553 1.4147 0.9029 0.0213
3.3693 1.4556 0.7993 0.0249
3.3024 1.4375 0.9967 0.0171
3.3613 1.4563 0.8381 0.0203
3.2747 1.4254 0.9929 0.0022
3.3150 1.4362 0.8376 0.0101
3.3048 1.4384 0.9821 -0.0029
3.3471 1.4499 0.8359 0.0269
3.3547 1.4597 0.9544 0.0051
3.2787 1.4268 0.9635 0.0059
3.3530 1.4594 0.9852 0.0151
3.3668 1.4597 0.8505 0.0027
3.2724 1.4216 0.8914 0.0162
3.3233 1.4277 0.7435 0.0224
3.3783 1.4658 0.8636 0.0167
3.2938 1.4296 0.8709 -0.0014
3.3800 1.4546 0.7587 0.0104
3.3110 1.4401 0.9322 0.0158
3.3152 1.4264 0.7571 0.0182
3.2587 1.4181 0.9602 0.0249
3.3719 1.4481 0.7406 0.0112
3.2981 1.4280 0.8292 0.0096
3.3206 1.4419 0.8810 0.0127
3.2655 1.4212 0.9702 0.0080
3.2721 1.4242 0.9906 0.0175
3.2744 1.4252 0.9918 0.0149
3.3031 1.4370 0.9404 0.0037
3.3568 1.4449 0.7609 0.0188
3.3481 1.4511 0.8449 0.0029
3.2986 1.4346 0.9277 0.0130
3.2618 1.4186 0.9283 0.0193
3.2653 1.4196 0.9139 -0.0027
3.2463 1.4127 0.9629 0.0212
3.2898 1.4309 0.9327 0.0195
3.3369 1.4406 0.7909 0.0154
3.3039 1.4377 0.9594 0.0079
3.2720 1.4198 0.8651 -0.0051
3.2732 1.4193 0.8526 0.0075
3.3308 1.4296 0.7362 0.0095
3.3359 1.4390 0.7826 0.0047
3.3068 1.4330 0.8416 0.0113
3.2992 1.4360 0.9930 0.0045
3.3609 1.4385 0.7147 0.0199
3.3725 1.4680 0.9952 0.0004
3.2738 1.4250 0.9990 0.0161
3.3053 1.4379 0.9403 0.0021
3.2946 1.4180 0.7601 0.0180
3.3325 1.4504 0.9790 0.0217
3.2886 1.4309 0.9518 -0.0017
3.2643 1.4207 0.9764 0.0075
3.3382 1.4445 0.8196 0.0293
3.2787 1.4222 0.8590 -0.0013
3.3409 1.4497 0.8656 0.0080
3.2736 1.4236 0.9245 0.0096
3.2881 1.4255 0.8492 0.0079
3.3561 1.4606 0.9696 0.0184
3.3392 1.4521 0.9243 0.0114
3.2615 1.4149 0.8604 0.0170
3.3231 1.4351 0.7948 0.0242
3.3055 1.4388 0.9871 0.0125
3.3310 1.4435 0.8423 0.0030
3.2732 1.4244 0.9633 0.0037
3.2897 1.4302 0.9142 0.0069
3.3367 1.4523 0.9824 0.0142
3.3241 1.4466 0.9617 0.0092
3.3323 1.4504 0.9805 0.0047
3.2660 1.4120 0.8081 0.0150
3.3249 1.4376 0.8092 0.0110
3.2653 1.4170 0.8674 0.0113
3.3422 1.4344 0.7353 0.0119
3.3060 1.4336 0.8526 0.0119
3.3050 1.4213 0.7527 0.0127
3.3053 1.4386 0.9776 0.0100
3.3549 1.4588 0.9199 0.0199
3.3856 1.4655 0.8246 0.0134
3.3020 1.4361 0.9291 0.0066
3.3150 1.4344 0.8192 0.0151
3.3392 1.4492 0.8690 0.0177
3.2492 1.4143 0.9862 0.0078
3.3307 1.4469 0.8912 0.0250
3.2832 1.4276 0.9192 0.0180
3.3069 1.4394 0.9853 0.0141
3.3543 1.4369 0.7208 0.0279
3.3473 1.4556 0.9225 0.0084
3.3594 1.4561 0.8454 0.0068
3.3093 1.4401 0.9585 -0.0004
3.3265 1.4284 0.7395 0.0289
3.2775 1.4257 0.9374 0.0211
3.2792 1.4272 0.9750 0.0060
3.2996 1.4219 0.7723 -0.0010
3.2961 1.4304 0.8683 0.0229
3.3478 1.4492 0.8255 0.0160
3.3572 1.4407 0.7349 0.0195
3.3039 1.4337 0.8662 0.0084
3.3059 1.4361 0.8911 0.0166
3.3095 1.4398 0.9435 0.0115
3.2832 1.4289 0.9702 0.0168
3.3402 1.4403 0.7782 0.0167
3.3117 1.4348 0.8380 0.0205
3.2888 1.4248 0.8380 0.0042
3.2716 1.4235 0.9522 0.0180
3.2960 1.4307 0.8722 0.0113
3.2878 1.4278 0.8830 0.0065
3.3440 1.4413 0.7735 0.0293
3.3395 1.4476 0.8465 0.0030
3.3040 1.4350 0.8859 0.0054
3.3046 1.4305 0.8249 0.0247
3.2896 1.4318 0.9892 0.0126
3.3051 1.4311 0.8295 0.0181
3.3192 1.4384 0.8422 0.0049
3.2787 1.4270 0.9767 0.0109
3.3443 1.4521 0.8801 0.0077
3.3455 1.4507 0.8537 0.0081
3.2643 1.4201 0.9414 0.0066
3.3005 1.4343 0.9007 0.0006
3.3033 1.4239 0.7750 0.0228
3.2709 1.4226 0.9295 0.0088
3.3234 1.4458 0.9397 0.0051
3.3284 1.4447 0.8721 0.0367
3.3190 1.4446 0.9841 0.0037
3.3258 1.4432 0.8670 0.0199
3.3752 1.4504 0.7459 0.0192
3.3813 1.4552 0.7595 0.0177
3.3275 1.4345 0.7758 0.0215
3.2811 1.4266 0.9173 0.0010
3.3410 1.4540 0.9690 0.0082
3.3033 1.4311 0.8377 0.0210
3.3134 1.4409 0.9241 0.0252
3.3130 1.4309 0.7962 0.0203
3.4032 1.4648 0.7606 0.0251
3.3332 1.4501 0.9437 0.0123
3.3331 1.4429 0.8261 0.0114
3.2549 1.4109 0.8465 0.0053
3.2985 1.4243 0.7935 0.0058
3.3111 1.4383 0.8893 0.0134
3.3410 1.4529 0.9241 0.0162
3.3632 1.4624 0.9211 0.0074
3.3654 1.4649 0.9935 0.0018
3.3768 1.4571 0.7855 0.0086
3.2556 1.4094 0.8263 0.0077
3.2652 1.4212 0.9944 0.0156
3.2969 1.4287 0.8418 0.0230
3.3041 1.4352 0.8880 0.0062
3.2972 1.4352 0.9934 0.0057
3.2785 1.4252 0.9124 0.0093
3.2747 1.4216 0.8752 0.0126
3.3013 1.4335 0.8807 0.0143
3.3638 1.4556 0.8198 0.0011
3.3567 1.4544 0.8393 0.0076
3.3004 1.4361 0.9539 -0.0013
3.4157 1.4665 0.7383 0.0148
3.3121 1.4331 0.8191 0.0281
3.2980 1.4349 0.9489 0.0054
3.2857 1.4231 0.8336 0.0067
3.3323 1.4505 0.9914 0.0198
3.3406 1.4510 0.8887 0.0114
3.3133 1.4422 0.9938 0.0137
3.3078 1.4313 0.8199 0.0091
3.2875 1.4240 0.8354 0.0263
3.3202 1.4245 0.7328 0.0313
3.2772 1.4241 0.8993 0.0057
3.3458 1.4522 0.8706 -0.0026
3.3455 1.4496 0.8403 0.0208
3.2691 1.4203 0.8935 0.0218
3.3285 1.4478 0.9347 0.0059
3.2750 1.4222 0.8830 0.0154
3.3028 1.4373 0.9616 0.0129
3.2765 1.4260 0.9691 0.0015
3.3281 1.4441 0.8654 0.0117
3.3102 1.4403 0.9526 -0.0003
3.3465 1.4488 0.8271 0.0157
3.2764 1.4257 0.9569 -0.0048
3.2651 1.4199 0.9254 0.0169
3.3303 1.4153 0.6698 0.0214
3.3051 1.4284 0.8035 0.0133
3.2824 1.4287 0.9962 0.0209
3.2832 1.4279 0.9272 0.0151
3.2895 1.4277 0.8698 0.0156
3.2743 1.4194 0.8480 0.0253
3.3368 1.4480 0.8661 0.0063
3.3111 1.4326 0.8185 0.0360
3.3070 1.4357 0.8758 0.0123
3.3058 1.4378 0.9311 0.0232
3.3441 1.4432 0.7870 0.0123
3.3062 1.4321 0.8343 0.0146
3.3223 1.4271 0.7425 0.0294
3.3498 1.4547 0.8822 0.0036
3.3014 1.4270 0.8058 0.0317
3.2850 1.4298 0.9864 0.0100
3.2826 1.4265 0.9023 0.0012
3.2802 1.4235 0.8679 0.0223
3.3304 1.4399 0.8088 0.0254
3.3559 1.4512 0.8114 0.0189
3.3153 1.4426 0.9534 0.0066
3.2833 1.4161 0.7812 0.0323
3.3224 1.4430 0.8858 0.0166
3.2924 1.4321 0.9344 0.0194
3.2649 1.4211 0.9883 0.0025
3.3342 1.4496 0.9149 -0.0010
3.2547 1.4159 0.9411 0.0234
3.3037 1.4368 0.9269 0.0054
3.2654 1.4208 0.9513 0.0146
3.3261 1.4368 0.7983 0.0186
3.3671 1.4384 0.7015 0.0273
3.2832 1.4255 0.8792 0.0051
3.3128 1.4297 0.7874 0.0232
3.3366 1.4446 0.8274 0.0004
3.2626 1.4191 0.9340 0.0132
3.2843 1.4287 0.9393 0.0081
3.3100 1.4327 0.8243 0.0221
3.3862 1.4669 0.8361 0.0208
3.3623 1.4564 0.8342 0.0024
3.2851 1.4295 0.9586 0.0138
3.2809 1.4248 0.8827 0.0048
3.3257 1.4471 0.9524 0.0265
3.3370 1.4524 0.9754 -0.0070
3.2929 1.4296 0.8764 0.0033
3.3321 1.4357 0.7708 0.0204
3.3212 1.4455 0.9734 0.0194
3.3362 1.4480 0.8713 0.0280
3.2792 1.4246 0.8926 -0.0047
3.3009 1.4362 0.9488 -0.0044
3.3342 1.4502 0.9325 0.0057
3.3795 1.4641 0.8372 0.0162
3.2696 1.4167 0.8398 0.0119
3.2762 1.4243 0.9138 0.0044
3.3435 1.4391 0.7601 0.0211
3.2888 1.4224 0.8127 0.0062
3.2788 1.4258 0.9242 0.0037
3.3283 1.4487 0.9813 0.0016
3.3362 1.4244 0.6978 0.0176
3.3763 1.4363 0.6756 0.0384
3.3214 1.4255 0.7354 0.0167
3.2702 1.4173 0.8444 0.0090
3.3207 1.4304 0.7676 0.0040
3.3146 1.4427 0.9923 0.0135
3.3011 1.4273 0.8098 0.0074
3.2986 1.4322 0.8790 0.0052
3.3156 1.4431 0.9796 0.0141
3.3108 1.4324 0.8174 0.0012
3.3554 1.4574 0.8872 0.0047
3.3103 1.4213 0.7389 0.0276
3.3058 1.4364 0.8962 0.0152
3.3282 1.4484 0.9657 0.0073
3.3309 1.4499 0.9993 0.0102
3.2566 1.4175 0.9873 -0.0046
3.2837 1.4249 0.8662 -0.0009
3.2980 1.4313 0.8686 0.0094
3.2623 1.4197 0.9644 0.0037
3.3192 1.4437 0.9322 0.0039
3.3196 1.4444 0.9511 0.0166
3.2729 1.4246 0.9913 0.0085
3.2570 1.4173 0.9566 0.0082
3.2805 1.4258 0.9057 0.0167
3.3133 1.4328 0.8112 0.0115
3.3214 1.4345 0.7962 0.0137
3.2666 1.4217 0.9687 0.0090
3.3594 1.4543 0.8266 0.0310
3.3150 1.4358 0.8341 0.0262
3.3067 1.4382 0.9304 0.0033
3.2905 1.4301 0.9046 0.0105
3.3194 1.4431 0.9141 0.0193
3.3019 1.4372 0.9872 -0.0018
3.2716 1.4212 0.8908 0.0128
3.3936 1.4677 0.8131 0.0231
3.3490 1.4457 0.7901 0.0237
3.3452 1.4548 0.9258 0.0081
3.3889 1.4589 0.7618 0.0187
3.2886 1.4313 0.9700 -0.0019
3.2766 1.4254 0.9411 0.0200
3.2944 1.4317 0.9026 0.0065
3.3039 1.4366 0.9185 0.0224
3.3345 1.4480 0.8822 -0.0000
3.2687 1.4159 0.8359 0.0170
3.3618 1.4631 0.9670 -0.0046
3.2468 1.4130 0.9691 0.0126
3.2518 1.4145 0.9352 0.0110
3.3443 1.4533 0.9004 0.0026
3.2438 1.4103 0.9158 -0.0018
3.3192 1.4444 0.9600 0.0069
3.3286 1.4488 0.9914 0.0155
3.2928 1.4292 0.8709 0.0127
3.3426 1.4528 0.9061 0.0157
3.2909 1.4313 0.9307 0.0060
3.3114 1.4412 0.9707 0.0157
3.3378 1.4526 0.9666 0.0202
3.2632 1.4197 0.9456 0.0181
3.3002 1.4350 0.9203 0.0111
3.3290 1.4448 0.8703 0.0139
3.3264 1.4391 0.8169 0.0074
3.2877 1.4254 0.8499 0.0059
3.3123 1.4317 0.8053 0.0097
3.2879 1.4241 0.8338 0.0258
3.2382 1.4095 0.9948 0.0002
3.3464 1.4455 0.7981 0.0185
3.2771 1.4264 0.9813 0.0204
3.2499 1.4140 0.9469 0.0057
3.2908 1.4324 0.9972 0.0081
3.3201 1.4362 0.8152 0.0153
3.2874 1.4213 0.8090 0.0195
3.2975 1.4339 0.9221 0.0211
3.3131 1.4404 0.9150 0.0084
3.2929 1.4331 0.9710 0.0159
3.3305 1.4494 0.9653 0.0207
3.3327 1.4362 0.7724 0.0178
3.2811 1.4143 0.7745 0.0148
3.3070 1.4383 0.9307 0.0274
3.3358 1.4465 0.8532 0.0159
3.3307 1.4474 0.9008 -0.0000
3.3075 1.4386 0.9330 0.0164
3.2714 1.4239 0.9798 0.0113
3.3214 1.4423 0.8824 0.0081
3.3198 1.4440 0.9332 0.0139
3.2545 1.4166 0.9947 0.0085
3.3284 1.4484 0.9577 0.0115
3.2839 1.4279 0.9201 0.0157
3.2990 1.4360 0.9996 0.0148
3.3131 1.4413 0.9420 0.0047
3.3073 1.4330 0.8396 0.0140
3.2737 1.4184 0.8388 0.0188
3.2979 1.4215 0.7739 0.0147
3.2872 1.4289 0.9088 0.0199
3.2520 1.4154 0.9741 0.0245
3.3596 1.4563 0.8469 0.0114
3.3220 1.4373 0.8180 0.0168
3.3185 1.4419 0.8976 0.0163
3.3388 1.4519 0.9230 0.0130
3.2942 1.4300 0.8747 0.0166
3.2840 1.4288 0.9464 0.0108
3.2683 1.4222 0.9562 0.0053
3.3038 1.4379 0.9715 0.0097
3.2749 1.4254 0.9905 0.0210
3.3110 1.4412 0.9952 0.0118
3.2714 1.4240 0.9947 0.0165
3.2963 1.4347 0.9760 0.0102
3.2971 1.4337 0.9226 0.0148
3.2999 1.4343 0.9066 0.0092
3.3395 1.4534 0.9684 0.0124
3.3627 1.4631 0.9476 0.0130
3.2797 1.4250 0.8962 0.0273
3.2785 1.4163 0.7991 0.0084
3.3440 1.4556 0.9979 0.0107
3.2643 1.4180 0.8902 0.0053
3.3607 1.4628 0.9979 0.0011
3.3375 1.4436 0.8141 0.0108
3.3211 1.4456 0.9939 0.0246
3.3888 1.4446 0.6879 0.0267
3.2863 1.4277 0.8923 0.0023
3.3338 1.4373 0.7769 0.0184
3.2793 1.4268 0.9482 0.0205
3.2397 1.4102 0.9904 0.0012
3.2995 1.4362 0.9868 0.0060
3.3435 1.4309 0.7141 0.0174
3.2745 1.4239 0.9225 0.0166
3.3404 1.4539 0.9765 0.0163
3.3014 1.4370 0.9842 0.0073
3.3369 1.4406 0.7914 0.0118
3.2823 1.4265 0.9025 -0.0017
3.3002 1.4351 0.9225 0.0157
3.3300 1.4493 0.9738 0.0110
3.3158 1.4406 0.8934 0.0120
3.3003 1.4355 0.9317 0.0266
3.3484 1.4491 0.8220 0.0164
3.3396 1.4534 0.9657 0.0178
3.3051 1.4357 0.8890 0.0219
3.3140 1.4425 0.9915 0.0058
3.2694 1.4120 0.7956 0.0220
3.2576 1.4180 0.9969 0.0073
3.3123 1.4411 0.9459 0.0042
3.3473 1.4538 0.8862 0.0194
3.3071 1.4367 0.8928 0.0098
3.3558 1.4582 0.8983 0.0133
3.2796 1.4263 0.9277 0.0169
3.3281 1.4472 0.9212 0.0069
3.3733 1.4629 0.8553 0.0246
3.3246 1.4465 0.9474 0.0071
3.3653 1.4582 0.8401 0.0179
3.3047 1.4381 0.9593 0.0130
3.3393 1.4514 0.9063 0.0162
3.3087 1.4395 0.9439 0.0145
3.3138 1.4412 0.9270 0.0114
3.2648 1.4128 0.8210 0.0216
3.3152 1.4422 0.9401 -0.0006
3.2814 1.4283 0.9931 -0.0033
3.2452 1.4124 0.9728 0.0034
3.2681 1.4159 0.8382 0.0069
3.2885 1.4297 0.9141 0.0158
3.3081 1.4295 0.8019 0.0065
3.3827 1.4525 0.7395 0.0243
3.2815 1.4244 0.8729 0.0143
3.2786 1.4152 0.7895 0.0205
3.2990 1.4301 0.8476 0.0175
3.2953 1.4343 0.9890 0.0099
3.2904 1.4321 0.9728 0.0269
3.2976 1.4354 0.9930 0.0113
3.3687 1.4546 0.7933 0.0010
3.3292 1.4481 0.9341 0.0009
3.3762 1.4576 0.7916 0.0196
3.2832 1.4230 0.8445 0.0171
3.3666 1.4632 0.9037 0.0062
3.3018 1.4363 0.9387 -0.0055
3.3185 1.4363 0.8229 0.0163
3.3347 1.4388 0.7844 0.0291
3.3607 1.4613 0.9194 0.0109
3.3299 1.4353 0.7740 0.0093
3.2984 1.4356 0.9797 0.0199
3.2999 1.4296 0.8375 0.0150
3.3537 1.4586 0.9290 0.0167
3.2715 1.4209 0.8865 -0.0023
3.2779 1.4265 0.9637 0.0167
